,Price,longitude,latitude,geometry
1145,665.0,-73.5837,45.5377,POINT (-73.58369999999999 45.5377)
1146,1500.0,-73.6153,45.5298,POINT (-73.6153 45.5298)
1147,495.0,-73.6811,45.4496,POINT (-73.6811 45.4496)
1148,2515.0,-73.5869,45.5653,POINT (-73.5869 45.5653)
1149,905.0,-73.5869,45.5653,POINT (-73.5869 45.5653)
1150,1320.0,-73.5863,45.468,POINT (-73.58629999999999 45.468)
1151,895.0,-73.6256,45.5522,POINT (-73.62560000000001 45.5522)
1152,250.0,-73.5837,45.5377,POINT (-73.58369999999999 45.5377)
1153,1020.0,-73.6754,45.5529,POINT (-73.6754 45.5529)
1154,2050.0,,,POINT (nan nan)
1155,1150.0,,,POINT (nan nan)
1156,1210.0,-73.5744,45.5252,POINT (-73.5744 45.5252)
1157,825.0,-73.7192,45.4648,POINT (-73.7192 45.4648)
1158,1184.0,-73.5457,45.4679,POINT (-73.5457 45.4679)
1159,1250.0,-73.5863,45.468,POINT (-73.58629999999999 45.468)
1160,1795.0,-73.5863,45.468,POINT (-73.58629999999999 45.468)
1161,550.0,-73.5616,45.5423,POINT (-73.5616 45.5423)
1162,1225.0,-73.5559,45.5902,POINT (-73.55589999999999 45.5902)
1163,780.0,-73.6118,45.5583,POINT (-73.6118 45.5583)
1164,1520.0,-73.5869,45.5653,POINT (-73.5869 45.5653)
1165,1416.0,-73.6704,45.478,POINT (-73.6704 45.478)
1166,950.0,-73.5428,45.6077,POINT (-73.5428 45.6077)
1167,2100.0,-73.6153,45.5298,POINT (-73.6153 45.5298)
1168,990.0,-73.5744,45.5252,POINT (-73.5744 45.5252)
1169,760.0,-73.5863,45.468,POINT (-73.58629999999999 45.468)
1170,1400.0,-73.5616,45.5423,POINT (-73.5616 45.5423)
1171,1825.0,-73.5837,45.5377,POINT (-73.58369999999999 45.5377)
1172,1388.0,-73.6974,45.5269,POINT (-73.6974 45.5269)
1173,1050.0,-73.569,45.6036,POINT (-73.569 45.6036)
1174,500.0,-73.6266,45.5452,POINT (-73.6266 45.5452)
1175,2400.0,-73.5744,45.5252,POINT (-73.5744 45.5252)
1176,1600.0,-73.5744,45.5252,POINT (-73.5744 45.5252)
1177,1400.0,-73.6389,45.6061,POINT (-73.63890000000001 45.6061)
1178,860.0,-73.551,45.5702,POINT (-73.551 45.5702)
1179,1200.0,-73.5428,45.6077,POINT (-73.5428 45.6077)
1180,800.0,-73.6524,45.5829,POINT (-73.6524 45.5829)
1181,500.0,-73.6811,45.4496,POINT (-73.6811 45.4496)
1182,700.0,-73.6256,45.5522,POINT (-73.62560000000001 45.5522)
1183,750.0,-73.564,45.4858,POINT (-73.56399999999999 45.4858)
1184,710.0,-73.5729,45.6595,POINT (-73.5729 45.6595)
1185,1290.0,-73.6256,45.5522,POINT (-73.62560000000001 45.5522)
1186,1075.0,-73.6177,45.4965,POINT (-73.6177 45.4965)
1187,1166.0,-73.5885,45.4909,POINT (-73.5885 45.4909)
1188,1995.0,-73.6292,45.5155,POINT (-73.6292 45.5155)
1189,1095.0,-73.6292,45.5155,POINT (-73.6292 45.5155)
1190,1450.0,-73.6292,45.5155,POINT (-73.6292 45.5155)
1191,1680.0,-73.5928,45.5289,POINT (-73.5928 45.5289)
1192,949.0,-73.6524,45.5829,POINT (-73.6524 45.5829)
1193,795.0,-73.5729,45.6595,POINT (-73.5729 45.6595)
1194,975.0,-73.6444,45.5652,POINT (-73.6444 45.5652)
1195,1900.0,-73.5457,45.4679,POINT (-73.5457 45.4679)
1196,700.0,-73.6524,45.5829,POINT (-73.6524 45.5829)
1197,575.0,-73.6266,45.5452,POINT (-73.6266 45.5452)
1198,1350.0,-73.6442,45.4988,POINT (-73.6442 45.4988)
1199,1500.0,-73.5853,45.5019,POINT (-73.5853 45.5019)
1200,1650.0,-73.5679,45.503,POINT (-73.56789999999999 45.503)
1201,960.0,-73.598,45.5525,POINT (-73.598 45.5525)
1202,1695.0,-73.6144,45.5356,POINT (-73.6144 45.5356)
1203,650.0,-73.6256,45.5522,POINT (-73.62560000000001 45.5522)
1204,1150.0,-73.5679,45.503,POINT (-73.56789999999999 45.503)
1205,685.0,-73.5928,45.5289,POINT (-73.5928 45.5289)
1206,995.0,-73.598,45.5525,POINT (-73.598 45.5525)
1207,2350.0,-73.5853,45.5019,POINT (-73.5853 45.5019)
1208,785.0,-73.6266,45.5452,POINT (-73.6266 45.5452)
1209,800.0,-73.5869,45.5653,POINT (-73.5869 45.5653)
1210,635.0,-73.5935,45.5577,POINT (-73.59350000000001 45.5577)
1211,705.0,-73.6144,45.5356,POINT (-73.6144 45.5356)
1212,685.0,-73.5935,45.5577,POINT (-73.59350000000001 45.5577)
1213,790.0,-73.5869,45.5653,POINT (-73.5869 45.5653)
1214,675.0,-73.5672,45.53,POINT (-73.5672 45.53)
1215,660.0,-73.5672,45.53,POINT (-73.5672 45.53)
1216,790.0,-73.5672,45.53,POINT (-73.5672 45.53)
1217,420.0,-73.5616,45.5423,POINT (-73.5616 45.5423)
1218,850.0,-73.598,45.5525,POINT (-73.598 45.5525)
1219,1500.0,-73.6252,45.4781,POINT (-73.62520000000001 45.4781)
1220,1365.0,-73.6177,45.4965,POINT (-73.6177 45.4965)
1221,2660.0,-73.6292,45.5155,POINT (-73.6292 45.5155)
1222,960.0,-73.5428,45.6077,POINT (-73.5428 45.6077)
1223,760.0,-73.8446,45.4794,POINT (-73.8446 45.4794)
1224,1440.0,-73.6292,45.5155,POINT (-73.6292 45.5155)
1225,850.0,-73.551,45.5702,POINT (-73.551 45.5702)
1226,1800.0,-73.6144,45.5356,POINT (-73.6144 45.5356)
1227,1050.0,-73.5837,45.5377,POINT (-73.58369999999999 45.5377)
1228,670.0,-73.5744,45.5252,POINT (-73.5744 45.5252)
1229,1650.0,-73.6974,45.5269,POINT (-73.6974 45.5269)
1230,1845.0,-73.5967,45.5123,POINT (-73.5967 45.5123)
1231,1499.0,-73.6177,45.4965,POINT (-73.6177 45.4965)
1232,1395.0,-73.5922,45.478,POINT (-73.59220000000001 45.478)
1233,1195.0,-73.6177,45.4965,POINT (-73.6177 45.4965)
1234,1899.0,-73.5922,45.478,POINT (-73.59220000000001 45.478)
1235,1100.0,-73.6979,45.5459,POINT (-73.6979 45.5459)
1236,3000.0,-73.6444,45.5652,POINT (-73.6444 45.5652)
1237,550.0,-73.6292,45.5155,POINT (-73.6292 45.5155)
1238,1295.0,-73.6144,45.5356,POINT (-73.6144 45.5356)
1239,1355.0,-73.6177,45.4965,POINT (-73.6177 45.4965)
1240,1495.0,-73.6442,45.4988,POINT (-73.6442 45.4988)
1241,895.0,-73.6061,45.5434,POINT (-73.6061 45.5434)
1242,1475.0,-73.6464,45.5335,POINT (-73.6464 45.5335)
1243,825.0,-73.7192,45.4648,POINT (-73.7192 45.4648)
1244,1250.0,-73.5744,45.5252,POINT (-73.5744 45.5252)
1245,860.0,-73.7192,45.4648,POINT (-73.7192 45.4648)
1246,860.0,-73.7192,45.4648,POINT (-73.7192 45.4648)
1247,1250.0,-73.5928,45.5289,POINT (-73.5928 45.5289)
1248,1155.0,-73.6061,45.5434,POINT (-73.6061 45.5434)
1249,775.0,-73.6292,45.5155,POINT (-73.6292 45.5155)
1250,1350.0,-73.5839,45.5194,POINT (-73.5839 45.5194)
1251,875.0,-73.5928,45.5289,POINT (-73.5928 45.5289)
1252,1875.0,-73.5428,45.6077,POINT (-73.5428 45.6077)
1253,1300.0,-73.6483,45.4915,POINT (-73.64830000000001 45.4915)
1254,1445.0,-73.6483,45.4915,POINT (-73.64830000000001 45.4915)
1255,1245.0,-73.6483,45.4915,POINT (-73.64830000000001 45.4915)
1256,500.0,-73.6444,45.5652,POINT (-73.6444 45.5652)
1257,866.0,-73.5967,45.5123,POINT (-73.5967 45.5123)
1258,990.0,-73.5744,45.5252,POINT (-73.5744 45.5252)
1259,2375.0,-73.5863,45.468,POINT (-73.58629999999999 45.468)
1260,1350.0,-73.5679,45.503,POINT (-73.56789999999999 45.503)
1261,875.0,-73.5744,45.5252,POINT (-73.5744 45.5252)
1262,660.0,-73.6024,45.5278,POINT (-73.6024 45.5278)
1263,1355.0,-73.6177,45.4965,POINT (-73.6177 45.4965)
1264,2325.0,-73.5967,45.5123,POINT (-73.5967 45.5123)
1265,1085.0,-73.6061,45.5434,POINT (-73.6061 45.5434)
1266,915.0,-73.5616,45.5423,POINT (-73.5616 45.5423)
1267,1750.0,-73.5744,45.5252,POINT (-73.5744 45.5252)
1268,750.0,-73.5428,45.6077,POINT (-73.5428 45.6077)
1269,1250.0,-73.6256,45.5522,POINT (-73.62560000000001 45.5522)
1270,820.0,-73.6418,45.5409,POINT (-73.6418 45.5409)
1271,1460.0,-73.6464,45.5335,POINT (-73.6464 45.5335)
1272,725.0,-73.6061,45.5434,POINT (-73.6061 45.5434)
1273,850.0,-73.5362,45.5943,POINT (-73.53619999999999 45.5943)
1274,750.0,-73.6292,45.5155,POINT (-73.6292 45.5155)
1275,1110.0,-73.6292,45.5155,POINT (-73.6292 45.5155)
1276,800.0,-73.616,45.5115,POINT (-73.616 45.5115)
1277,1360.0,-73.616,45.5115,POINT (-73.616 45.5115)
1278,825.0,-73.6555,45.4755,POINT (-73.6555 45.4755)
1279,960.0,-73.6464,45.5335,POINT (-73.6464 45.5335)
1280,800.0,-73.6266,45.5452,POINT (-73.6266 45.5452)
1281,840.0,-73.6464,45.5335,POINT (-73.6464 45.5335)
1282,820.0,-73.6153,45.5298,POINT (-73.6153 45.5298)
1283,1099.0,-73.6229,45.5844,POINT (-73.6229 45.5844)
1284,890.0,-73.6464,45.5335,POINT (-73.6464 45.5335)
1285,995.0,-73.5853,45.5019,POINT (-73.5853 45.5019)
1286,995.0,-73.6229,45.5844,POINT (-73.6229 45.5844)
1287,725.0,-73.5729,45.6595,POINT (-73.5729 45.6595)
1288,880.0,-73.5869,45.5653,POINT (-73.5869 45.5653)
1289,1275.0,-73.6118,45.5583,POINT (-73.6118 45.5583)
1290,800.0,-73.5869,45.5653,POINT (-73.5869 45.5653)
1291,1100.0,-73.6256,45.5522,POINT (-73.62560000000001 45.5522)
1292,850.0,-73.5928,45.5289,POINT (-73.5928 45.5289)
1293,1500.0,-73.5679,45.503,POINT (-73.56789999999999 45.503)
1294,1350.0,,,POINT (nan nan)
1295,1350.0,-73.6807,45.5329,POINT (-73.6807 45.5329)
1296,870.0,,,POINT (nan nan)
1297,1900.0,-73.6442,45.4988,POINT (-73.6442 45.4988)
1298,1500.0,-73.6144,45.5356,POINT (-73.6144 45.5356)
1299,850.0,-73.5928,45.5289,POINT (-73.5928 45.5289)
1300,1094.0,-73.5559,45.5902,POINT (-73.55589999999999 45.5902)
1301,926.0,-73.5967,45.5123,POINT (-73.5967 45.5123)
1302,1800.0,-73.5922,45.478,POINT (-73.59220000000001 45.478)
1303,270.0,-73.6444,45.5652,POINT (-73.6444 45.5652)
1304,850.0,-73.6442,45.4988,POINT (-73.6442 45.4988)
1305,600.0,-73.5739,45.5148,POINT (-73.57389999999999 45.5148)
1306,1245.0,-73.6442,45.4988,POINT (-73.6442 45.4988)
1307,850.0,-73.5744,45.5252,POINT (-73.5744 45.5252)
1308,2000.0,-73.5739,45.5148,POINT (-73.57389999999999 45.5148)
1309,750.0,-73.6024,45.5278,POINT (-73.6024 45.5278)
1310,775.0,-73.5928,45.5289,POINT (-73.5928 45.5289)
1311,1050.0,-73.5744,45.5252,POINT (-73.5744 45.5252)
1312,800.0,-73.659,45.5402,POINT (-73.65900000000001 45.5402)
1313,2230.0,-73.5744,45.5252,POINT (-73.5744 45.5252)
1314,1500.0,-73.6153,45.5298,POINT (-73.6153 45.5298)
1315,945.0,-73.636,45.4681,POINT (-73.636 45.4681)
1316,900.0,-73.5863,45.468,POINT (-73.58629999999999 45.468)
1317,1615.0,-73.6144,45.5356,POINT (-73.6144 45.5356)
1318,2100.0,-73.5928,45.5289,POINT (-73.5928 45.5289)
1319,400.0,-73.647,45.5664,POINT (-73.64700000000001 45.5664)
1320,2200.0,-73.6118,45.5583,POINT (-73.6118 45.5583)
1321,685.0,-73.5616,45.5423,POINT (-73.5616 45.5423)
1322,1000.0,-73.5362,45.5943,POINT (-73.53619999999999 45.5943)
1323,685.0,-73.5616,45.5423,POINT (-73.5616 45.5423)
1324,900.0,-73.6389,45.6061,POINT (-73.63890000000001 45.6061)
1325,1800.0,-73.5679,45.503,POINT (-73.56789999999999 45.503)
1326,1225.0,-73.6524,45.5829,POINT (-73.6524 45.5829)
1327,950.0,-73.5744,45.5252,POINT (-73.5744 45.5252)
1328,650.0,-73.5499,45.5719,POINT (-73.54989999999999 45.5719)
1329,1180.0,-73.5616,45.5423,POINT (-73.5616 45.5423)
1330,775.0,-73.6292,45.5155,POINT (-73.6292 45.5155)
1331,575.0,-73.6118,45.5583,POINT (-73.6118 45.5583)
1332,1295.0,-73.5623,45.5066,POINT (-73.56229999999999 45.5066)
1333,775.0,-73.6515,45.55,POINT (-73.6515 45.55)
1334,1880.0,-73.6442,45.4988,POINT (-73.6442 45.4988)
1335,1450.0,-73.5798,45.4644,POINT (-73.57980000000001 45.4644)
1336,1380.0,-73.5967,45.5123,POINT (-73.5967 45.5123)
1337,1990.0,-73.5839,45.5194,POINT (-73.5839 45.5194)
1338,2600.0,-73.6024,45.5278,POINT (-73.6024 45.5278)
1339,2120.0,-73.5804,45.5078,POINT (-73.5804 45.5078)
1340,490.0,-73.5616,45.5423,POINT (-73.5616 45.5423)
1341,900.0,-73.6266,45.5452,POINT (-73.6266 45.5452)
1342,1250.0,-73.5672,45.53,POINT (-73.5672 45.53)
1343,1095.0,-73.5559,45.5902,POINT (-73.55589999999999 45.5902)
1344,945.0,-73.636,45.4681,POINT (-73.636 45.4681)
1345,1145.0,-73.564,45.4858,POINT (-73.56399999999999 45.4858)
1346,595.0,-73.5979,45.4371,POINT (-73.5979 45.4371)
1347,1700.0,-73.551,45.5702,POINT (-73.551 45.5702)
1348,1250.0,-73.5672,45.53,POINT (-73.5672 45.53)
1349,825.0,-73.551,45.5702,POINT (-73.551 45.5702)
1350,1800.0,-73.6061,45.5434,POINT (-73.6061 45.5434)
1351,695.0,-73.551,45.5702,POINT (-73.551 45.5702)
1352,1600.0,-73.598,45.5525,POINT (-73.598 45.5525)
1353,900.0,-73.636,45.4681,POINT (-73.636 45.4681)
1354,2350.0,-73.5739,45.5148,POINT (-73.57389999999999 45.5148)
1355,995.0,-73.5935,45.5577,POINT (-73.59350000000001 45.5577)
1356,1550.0,-73.5967,45.5123,POINT (-73.5967 45.5123)
1357,1500.0,-73.5979,45.4371,POINT (-73.5979 45.4371)
1358,1690.0,-73.5853,45.5019,POINT (-73.5853 45.5019)
1359,1550.0,-73.6754,45.5529,POINT (-73.6754 45.5529)
1360,1140.0,-73.5739,45.5148,POINT (-73.57389999999999 45.5148)
1361,1120.0,-73.5967,45.5123,POINT (-73.5967 45.5123)
1362,1425.0,-73.5985,45.5716,POINT (-73.5985 45.5716)
1363,1099.0,-73.6229,45.5844,POINT (-73.6229 45.5844)
1364,900.0,-73.6389,45.6061,POINT (-73.63890000000001 45.6061)
1365,1350.0,-73.5967,45.5123,POINT (-73.5967 45.5123)
1366,900.0,-73.551,45.5702,POINT (-73.551 45.5702)
1367,1150.0,-73.5502,45.6454,POINT (-73.5502 45.6454)
1368,1425.0,-73.5985,45.5716,POINT (-73.5985 45.5716)
1369,995.0,-73.5739,45.5148,POINT (-73.57389999999999 45.5148)
1370,820.0,-73.636,45.4681,POINT (-73.636 45.4681)
1371,1490.0,-73.5744,45.5252,POINT (-73.5744 45.5252)
1372,1000.0,-73.5362,45.5943,POINT (-73.53619999999999 45.5943)
1373,640.0,-73.551,45.5702,POINT (-73.551 45.5702)
1374,500.0,-73.5672,45.53,POINT (-73.5672 45.53)
1375,1495.0,-73.5818,45.4532,POINT (-73.5818 45.4532)
1376,575.0,-73.6754,45.5529,POINT (-73.6754 45.5529)
1377,1425.0,-73.5672,45.53,POINT (-73.5672 45.53)
1378,820.0,-73.6256,45.5522,POINT (-73.62560000000001 45.5522)
1379,1100.0,-73.5672,45.53,POINT (-73.5672 45.53)
1380,1550.0,-73.5967,45.5123,POINT (-73.5967 45.5123)
1381,715.0,-73.6292,45.5155,POINT (-73.6292 45.5155)
1382,1495.0,-73.5922,45.478,POINT (-73.59220000000001 45.478)
1383,1299.0,-73.5798,45.4644,POINT (-73.57980000000001 45.4644)
1384,2999.0,-73.616,45.5115,POINT (-73.616 45.5115)
1385,999.0,-73.6442,45.4988,POINT (-73.6442 45.4988)
1386,1199.0,-73.6442,45.4988,POINT (-73.6442 45.4988)
1387,999.0,-73.7231,45.5353,POINT (-73.7231 45.5353)
1388,899.0,-73.6442,45.4988,POINT (-73.6442 45.4988)
1389,1299.0,-73.7231,45.5353,POINT (-73.7231 45.5353)
1390,1100.0,-73.6061,45.5434,POINT (-73.6061 45.5434)
1391,1450.0,-73.5739,45.5148,POINT (-73.57389999999999 45.5148)
1392,1599.0,-73.6754,45.5529,POINT (-73.6754 45.5529)
1393,1250.0,-73.6754,45.5529,POINT (-73.6754 45.5529)
1394,1099.0,-73.5739,45.5148,POINT (-73.57389999999999 45.5148)
1395,875.0,-73.5739,45.5148,POINT (-73.57389999999999 45.5148)
1396,2340.0,-73.5922,45.478,POINT (-73.59220000000001 45.478)
1397,950.0,-73.5869,45.5653,POINT (-73.5869 45.5653)
1398,1095.0,-73.5869,45.5653,POINT (-73.5869 45.5653)
1399,1585.0,-73.6266,45.5452,POINT (-73.6266 45.5452)
1400,1325.0,-73.5559,45.5902,POINT (-73.55589999999999 45.5902)
1401,4000.0,-73.5744,45.5252,POINT (-73.5744 45.5252)
1402,890.0,-73.5362,45.5943,POINT (-73.53619999999999 45.5943)
1403,860.0,-73.5798,45.4644,POINT (-73.57980000000001 45.4644)
1404,700.0,-73.5729,45.6595,POINT (-73.5729 45.6595)
1405,1250.0,-73.5863,45.468,POINT (-73.58629999999999 45.468)
1406,1495.0,-73.5928,45.5289,POINT (-73.5928 45.5289)
1407,1900.0,-73.6442,45.4988,POINT (-73.6442 45.4988)
1408,995.0,-73.5853,45.5019,POINT (-73.5853 45.5019)
1409,490.0,-73.6754,45.5529,POINT (-73.6754 45.5529)
1410,1120.0,-73.6444,45.5652,POINT (-73.6444 45.5652)
1411,450.0,-73.6442,45.4988,POINT (-73.6442 45.4988)
1412,1500.0,-73.5744,45.5252,POINT (-73.5744 45.5252)
1413,1055.0,-73.6483,45.4915,POINT (-73.64830000000001 45.4915)
1414,1870.0,-73.5744,45.5252,POINT (-73.5744 45.5252)
1415,1820.0,-73.5744,45.5252,POINT (-73.5744 45.5252)
1416,1590.0,-73.5744,45.5252,POINT (-73.5744 45.5252)
1417,1776.0,-73.5744,45.5252,POINT (-73.5744 45.5252)
1418,2650.0,-73.6024,45.5278,POINT (-73.6024 45.5278)
1419,1390.0,-73.5679,45.503,POINT (-73.56789999999999 45.503)
1420,1100.0,-73.6557,45.4473,POINT (-73.6557 45.4473)
1421,1150.0,-73.5672,45.53,POINT (-73.5672 45.53)
1422,1765.0,-73.5967,45.5123,POINT (-73.5967 45.5123)
1423,675.0,-73.7231,45.5353,POINT (-73.7231 45.5353)
1424,1250.0,-73.5679,45.503,POINT (-73.56789999999999 45.503)
1425,750.0,-73.551,45.5702,POINT (-73.551 45.5702)
1426,2350.0,-73.5739,45.5148,POINT (-73.57389999999999 45.5148)
1427,795.0,-73.5837,45.5377,POINT (-73.58369999999999 45.5377)
1428,1275.0,-73.5922,45.478,POINT (-73.59220000000001 45.478)
1429,1500.0,-73.5839,45.5194,POINT (-73.5839 45.5194)
1430,1200.0,-73.551,45.5702,POINT (-73.551 45.5702)
1431,800.0,-73.5967,45.5123,POINT (-73.5967 45.5123)
1432,900.0,-73.551,45.5702,POINT (-73.551 45.5702)
1433,1225.0,-73.6292,45.5155,POINT (-73.6292 45.5155)
1434,1100.0,-73.6024,45.5278,POINT (-73.6024 45.5278)
1435,1650.0,-73.5798,45.4644,POINT (-73.57980000000001 45.4644)
1436,1200.0,-73.5679,45.503,POINT (-73.56789999999999 45.503)
1437,900.0,-73.6483,45.4915,POINT (-73.64830000000001 45.4915)
1438,825.0,-73.6444,45.5652,POINT (-73.6444 45.5652)
1439,1700.0,-73.5672,45.53,POINT (-73.5672 45.53)
1440,1290.0,-73.5739,45.5148,POINT (-73.57389999999999 45.5148)
1441,1290.0,-73.5739,45.5148,POINT (-73.57389999999999 45.5148)
1442,820.0,-73.6256,45.5522,POINT (-73.62560000000001 45.5522)
1443,925.0,-73.6444,45.5652,POINT (-73.6444 45.5652)
1444,640.0,-73.551,45.5702,POINT (-73.551 45.5702)
1445,1195.0,-73.6229,45.5844,POINT (-73.6229 45.5844)
1446,1395.0,-73.6229,45.5844,POINT (-73.6229 45.5844)
1447,1550.0,-73.5744,45.5252,POINT (-73.5744 45.5252)
1448,595.0,-73.6292,45.5155,POINT (-73.6292 45.5155)
1449,1299.0,-73.5739,45.5148,POINT (-73.57389999999999 45.5148)
1450,1765.0,-73.5967,45.5123,POINT (-73.5967 45.5123)
1451,1300.0,-73.6266,45.5452,POINT (-73.6266 45.5452)
1452,585.0,-73.5559,45.5902,POINT (-73.55589999999999 45.5902)
1453,820.0,-73.6256,45.5522,POINT (-73.62560000000001 45.5522)
1454,1195.0,-73.5499,45.5719,POINT (-73.54989999999999 45.5719)
1455,775.0,,,POINT (nan nan)
1456,1100.0,-73.6252,45.4781,POINT (-73.62520000000001 45.4781)
1457,942.0,-73.6144,45.5356,POINT (-73.6144 45.5356)
1458,915.0,-73.5616,45.5423,POINT (-73.5616 45.5423)
1459,1450.0,-73.5798,45.4644,POINT (-73.57980000000001 45.4644)
1460,1445.0,-73.5739,45.5148,POINT (-73.57389999999999 45.5148)
1461,775.0,-73.6292,45.5155,POINT (-73.6292 45.5155)
1462,1100.0,-73.5739,45.5148,POINT (-73.57389999999999 45.5148)
1463,1200.0,-73.6252,45.4781,POINT (-73.62520000000001 45.4781)
1464,1295.0,-73.5935,45.5577,POINT (-73.59350000000001 45.5577)
1465,1750.0,-73.6389,45.6061,POINT (-73.63890000000001 45.6061)
1466,850.0,-73.5499,45.5719,POINT (-73.54989999999999 45.5719)
1467,790.0,-73.6557,45.4473,POINT (-73.6557 45.4473)
1468,1125.0,-73.5869,45.5653,POINT (-73.5869 45.5653)
1469,875.0,-73.5869,45.5653,POINT (-73.5869 45.5653)
1470,850.0,-73.5863,45.468,POINT (-73.58629999999999 45.468)
1471,1625.0,-73.6464,45.5335,POINT (-73.6464 45.5335)
1472,1400.0,-73.6754,45.5529,POINT (-73.6754 45.5529)
1473,1300.0,-73.6555,45.4755,POINT (-73.6555 45.4755)
1474,850.0,-73.6444,45.5652,POINT (-73.6444 45.5652)
1475,975.0,,,POINT (nan nan)
1476,700.0,-73.5967,45.5123,POINT (-73.5967 45.5123)
1477,1250.0,-73.6555,45.4755,POINT (-73.6555 45.4755)
1478,800.0,-73.6807,45.5329,POINT (-73.6807 45.5329)
1479,590.0,-73.5967,45.5123,POINT (-73.5967 45.5123)
1480,1095.0,-73.5559,45.5902,POINT (-73.55589999999999 45.5902)
1481,775.0,-73.6292,45.5155,POINT (-73.6292 45.5155)
1482,900.0,-73.551,45.5702,POINT (-73.551 45.5702)
1483,800.0,-73.6418,45.5409,POINT (-73.6418 45.5409)
1484,1095.0,-73.5863,45.468,POINT (-73.58629999999999 45.468)
1485,1430.0,-73.5869,45.5653,POINT (-73.5869 45.5653)
1486,915.0,-73.6524,45.5829,POINT (-73.6524 45.5829)
1487,1915.0,-73.5679,45.503,POINT (-73.56789999999999 45.503)
1488,1150.0,-73.6555,45.4755,POINT (-73.6555 45.4755)
1489,1690.0,-73.551,45.5702,POINT (-73.551 45.5702)
1490,1430.0,-73.5679,45.503,POINT (-73.56789999999999 45.503)
1491,1200.0,-73.6807,45.5329,POINT (-73.6807 45.5329)
1492,875.0,-73.5616,45.5423,POINT (-73.5616 45.5423)
1493,1650.0,-73.6524,45.5829,POINT (-73.6524 45.5829)
1494,547.0,-73.6442,45.4988,POINT (-73.6442 45.4988)
1495,925.0,-73.5744,45.5252,POINT (-73.5744 45.5252)
1496,1275.0,-73.5935,45.5577,POINT (-73.59350000000001 45.5577)
1497,1300.0,-73.5672,45.53,POINT (-73.5672 45.53)
1498,1950.0,-73.5739,45.5148,POINT (-73.57389999999999 45.5148)
1499,750.0,-73.6418,45.5409,POINT (-73.6418 45.5409)
1500,2525.0,-73.5739,45.5148,POINT (-73.57389999999999 45.5148)
1501,925.0,,,POINT (nan nan)
1502,950.0,-73.6256,45.5522,POINT (-73.62560000000001 45.5522)
1503,650.0,-73.5839,45.5194,POINT (-73.5839 45.5194)
1504,815.0,-73.551,45.5702,POINT (-73.551 45.5702)
1505,550.0,-73.5672,45.53,POINT (-73.5672 45.53)
1506,1500.0,-73.5499,45.5719,POINT (-73.54989999999999 45.5719)
1507,630.0,-73.5502,45.6454,POINT (-73.5502 45.6454)
1508,1650.0,-73.5967,45.5123,POINT (-73.5967 45.5123)
1509,850.0,-73.6024,45.5278,POINT (-73.6024 45.5278)
1510,1600.0,-73.6061,45.5434,POINT (-73.6061 45.5434)
1511,1050.0,-73.6144,45.5356,POINT (-73.6144 45.5356)
1512,1050.0,-73.6292,45.5155,POINT (-73.6292 45.5155)
1513,3800.0,-73.5672,45.5058,POINT (-73.5672 45.5058)
1514,1300.0,-73.564,45.4858,POINT (-73.56399999999999 45.4858)
1515,1550.0,-73.6464,45.5335,POINT (-73.6464 45.5335)
1516,810.0,-73.6557,45.4473,POINT (-73.6557 45.4473)
1517,1450.0,-73.5922,45.478,POINT (-73.59220000000001 45.478)
1518,960.0,-73.5967,45.5123,POINT (-73.5967 45.5123)
1519,1950.0,-73.5967,45.5123,POINT (-73.5967 45.5123)
1520,1135.0,-73.5744,45.5252,POINT (-73.5744 45.5252)
1521,1045.0,-73.5967,45.5123,POINT (-73.5967 45.5123)
1522,1250.0,-73.5967,45.5123,POINT (-73.5967 45.5123)
1523,810.0,-73.5967,45.5123,POINT (-73.5967 45.5123)
1524,1595.0,-73.636,45.4681,POINT (-73.636 45.4681)
